Año,Entidad,Modalidad,Tipo,Subtipo,Total
2006,Puebla,Lesiones,Culposas,Sin datos,0
2006,Puebla,Otros delitos,Amenazas,Amenazas,663
2006,Puebla,Otros delitos,Estupro,Estupro,179
2006,Puebla,Otros delitos,Otros sexuales,Otros sexuales,676
2006,Puebla,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),8744
2006,Puebla,Priv. de la libertad (secuestro),Secuestro,Secuestro,9
2006,Puebla,Robo comun,Con violencia,A casa habitacion,144
2006,Puebla,Robo comun,Con violencia,A negocio,867
2006,Puebla,Robo comun,Con violencia,De vehiculos,197
2006,Puebla,Robo comun,Con violencia,A transportistas,71
2006,Puebla,Robo comun,Con violencia,A transeuntes,1023
2006,Puebla,Robo comun,Con violencia,Otros,782
2006,Puebla,Robo comun,Con violencia,Sin datos,0
2006,Puebla,Robo comun,Sin violencia,A casa habitacion,2336
2006,Puebla,Robo comun,Sin violencia,A negocio,1380
2006,Puebla,Robo comun,Sin violencia,De vehiculos,2970
2006,Puebla,Robo comun,Sin violencia,A transportistas,31
2006,Puebla,Robo comun,Sin violencia,A transeuntes,298
2006,Puebla,Robo comun,Sin violencia,Otros,7089
2006,Puebla,Robo comun,Sin violencia,Sin datos,0
2006,Puebla,Robo de ganado (abigeato),Abigeato,Abigeato,164
2006,Puebla,Robo en instituciones bancarias,Con violencia,A bancos,25
2006,Puebla,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2006,Puebla,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2006,Puebla,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2006,Puebla,Robo en instituciones bancarias,Con violencia,Otros,0
2006,Puebla,Robo en instituciones bancarias,Con violencia,Sin datos,0
2006,Puebla,Robo en instituciones bancarias,Sin violencia,A bancos,0
2006,Puebla,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2006,Puebla,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2006,Puebla,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2006,Puebla,Robo en instituciones bancarias,Sin violencia,Otros,0
2006,Puebla,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2006,Puebla,Robo en carreteras,Con violencia,A camiones de carga,69
2006,Puebla,Robo en carreteras,Con violencia,A autobuses,26
2006,Puebla,Robo en carreteras,Con violencia,A vehiculos particulares,25
2006,Puebla,Robo en carreteras,Con violencia,Otros,27
2006,Puebla,Robo en carreteras,Con violencia,Sin datos,0
2006,Puebla,Robo en carreteras,Sin violencia,A camiones de carga,31
2006,Puebla,Robo en carreteras,Sin violencia,A autobuses,3
2006,Puebla,Robo en carreteras,Sin violencia,A vehiculos particulares,7
2006,Puebla,Robo en carreteras,Sin violencia,Otros,5
2006,Puebla,Robo en carreteras,Sin violencia,Sin datos,0
2006,Puebla,Homicidios,Culposos,Otros,706
2006,Puebla,Homicidios,Culposos,Sin datos,0
2006,Puebla,Lesiones,Dolosas,Con arma blanca,538
2006,Puebla,Lesiones,Dolosas,Con arma de fuego,145
2006,Puebla,Lesiones,Dolosas,Otros,6347
2006,Puebla,Lesiones,Dolosas,Sin datos,0
2006,Puebla,Lesiones,Culposas,Con arma blanca,0
2006,Puebla,Lesiones,Culposas,Con arma de fuego,0
2006,Querétaro,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,343
2006,Querétaro,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,2135
2006,Querétaro,Delitos patrimoniales,Extorsion,Extorsion,43
2006,Querétaro,Delitos patrimoniales,Fraude,Fraude,998
2006,Querétaro,Delitos patrimoniales,Despojo,Con violencia,0
2006,Querétaro,Delitos patrimoniales,Despojo,Sin violencia,0
2006,Querétaro,Delitos patrimoniales,Despojo,Sin datos,256
2006,Querétaro,Delitos sexuales (violacion),Violacion,Violacion,133
2006,Querétaro,Homicidios,Dolosos,Con arma de fuego,2
2006,Querétaro,Homicidios,Dolosos,Con arma blanca,2
2006,Querétaro,Homicidios,Dolosos,Otros,0
2006,Querétaro,Homicidios,Dolosos,Sin datos,48
2006,Querétaro,Homicidios,Culposos,Con arma de fuego,0
2006,Querétaro,Homicidios,Culposos,Con arma blanca,0
2006,Querétaro,Lesiones,Culposas,Otros,0
2006,Querétaro,Lesiones,Culposas,Sin datos,841
2006,Querétaro,Otros delitos,Amenazas,Amenazas,284
2006,Querétaro,Otros delitos,Estupro,Estupro,4
2006,Querétaro,Otros delitos,Otros sexuales,Otros sexuales,126
2006,Querétaro,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),2399
2006,Querétaro,Priv. de la libertad (secuestro),Secuestro,Secuestro,1
2006,Querétaro,Robo comun,Con violencia,A casa habitacion,6
2006,Querétaro,Robo comun,Con violencia,A negocio,74
2006,Querétaro,Robo comun,Con violencia,De vehiculos,29
2006,Querétaro,Robo comun,Con violencia,A transportistas,54
2006,Querétaro,Robo comun,Con violencia,A transeuntes,14
2006,Querétaro,Robo comun,Con violencia,Otros,358
2006,Querétaro,Robo comun,Con violencia,Sin datos,0
2006,Querétaro,Robo comun,Sin violencia,A casa habitacion,1415
2006,Querétaro,Robo comun,Sin violencia,A negocio,896
2006,Querétaro,Robo comun,Sin violencia,De vehiculos,1104
2006,Querétaro,Robo comun,Sin violencia,A transportistas,3
2006,Querétaro,Robo comun,Sin violencia,A transeuntes,2
2006,Querétaro,Robo comun,Sin violencia,Otros,3001
2006,Querétaro,Robo comun,Sin violencia,Sin datos,0
2006,Querétaro,Robo de ganado (abigeato),Abigeato,Abigeato,121
2006,Querétaro,Robo en instituciones bancarias,Con violencia,A bancos,0
2006,Querétaro,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2006,Querétaro,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2006,Querétaro,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2006,Querétaro,Robo en instituciones bancarias,Con violencia,Otros,0
2006,Querétaro,Robo en instituciones bancarias,Con violencia,Sin datos,0
2006,Querétaro,Robo en instituciones bancarias,Sin violencia,A bancos,0
2006,Querétaro,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2006,Querétaro,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2006,Querétaro,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2006,Querétaro,Robo en instituciones bancarias,Sin violencia,Otros,0
2006,Querétaro,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2006,Querétaro,Robo en carreteras,Con violencia,A camiones de carga,0
2006,Querétaro,Robo en carreteras,Con violencia,A autobuses,0
2006,Querétaro,Robo en carreteras,Con violencia,A vehiculos particulares,0
2006,Querétaro,Robo en carreteras,Con violencia,Otros,0
2006,Querétaro,Robo en carreteras,Con violencia,Sin datos,0
2006,Querétaro,Robo en carreteras,Sin violencia,A camiones de carga,0
2006,Querétaro,Robo en carreteras,Sin violencia,A autobuses,0
2006,Querétaro,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2006,Querétaro,Robo en carreteras,Sin violencia,Otros,0
2006,Querétaro,Robo en carreteras,Sin violencia,Sin datos,0
2006,Querétaro,Homicidios,Culposos,Otros,0
2006,Querétaro,Homicidios,Culposos,Sin datos,315
2006,Querétaro,Lesiones,Dolosas,Con arma blanca,1
2006,Querétaro,Lesiones,Dolosas,Con arma de fuego,2
2006,Querétaro,Lesiones,Dolosas,Otros,1
2006,Querétaro,Lesiones,Dolosas,Sin datos,1696
2006,Querétaro,Lesiones,Culposas,Con arma blanca,0
2006,Querétaro,Lesiones,Culposas,Con arma de fuego,0
2006,Quintana Roo,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,572
2006,Quintana Roo,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,3528
2006,Quintana Roo,Delitos patrimoniales,Extorsion,Extorsion,22
2006,Quintana Roo,Delitos patrimoniales,Fraude,Fraude,1165
2006,Quintana Roo,Delitos patrimoniales,Despojo,Con violencia,16
2006,Quintana Roo,Delitos patrimoniales,Despojo,Sin violencia,438
2006,Quintana Roo,Delitos patrimoniales,Despojo,Sin datos,0
2006,Quintana Roo,Delitos sexuales (violacion),Violacion,Violacion,476
2006,Quintana Roo,Homicidios,Dolosos,Con arma de fuego,10
2006,Quintana Roo,Homicidios,Dolosos,Con arma blanca,21
2006,Quintana Roo,Homicidios,Dolosos,Otros,81
2006,Quintana Roo,Homicidios,Dolosos,Sin datos,7
2006,Quintana Roo,Homicidios,Culposos,Con arma de fuego,1
2006,Quintana Roo,Homicidios,Culposos,Con arma blanca,2
2006,Quintana Roo,Lesiones,Culposas,Otros,598
2006,Quintana Roo,Lesiones,Culposas,Sin datos,174
2006,Quintana Roo,Otros delitos,Amenazas,Amenazas,496
2006,Quintana Roo,Otros delitos,Estupro,Estupro,91
2006,Quintana Roo,Otros delitos,Otros sexuales,Otros sexuales,443
2006,Quintana Roo,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),4772
2006,Quintana Roo,Priv. de la libertad (secuestro),Secuestro,Secuestro,4
2006,Quintana Roo,Robo comun,Con violencia,A casa habitacion,274
2006,Quintana Roo,Robo comun,Con violencia,A negocio,133
2006,Quintana Roo,Robo comun,Con violencia,De vehiculos,38
2006,Quintana Roo,Robo comun,Con violencia,A transportistas,7
2006,Quintana Roo,Robo comun,Con violencia,A transeuntes,70
2006,Quintana Roo,Robo comun,Con violencia,Otros,372
2006,Quintana Roo,Robo comun,Con violencia,Sin datos,11
2006,Quintana Roo,Robo comun,Sin violencia,A casa habitacion,2173
2006,Quintana Roo,Robo comun,Sin violencia,A negocio,1403
2006,Quintana Roo,Robo comun,Sin violencia,De vehiculos,606
2006,Quintana Roo,Robo comun,Sin violencia,A transportistas,8
2006,Quintana Roo,Robo comun,Sin violencia,A transeuntes,350
2006,Quintana Roo,Robo comun,Sin violencia,Otros,3443
2006,Quintana Roo,Robo comun,Sin violencia,Sin datos,21
2006,Quintana Roo,Robo de ganado (abigeato),Abigeato,Abigeato,22
2006,Quintana Roo,Robo en instituciones bancarias,Con violencia,A bancos,0
2006,Quintana Roo,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2006,Quintana Roo,Robo en instituciones bancarias,Con violencia,A casa de cambio,1
2006,Quintana Roo,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2006,Quintana Roo,Robo en instituciones bancarias,Con violencia,Otros,0
2006,Quintana Roo,Robo en instituciones bancarias,Con violencia,Sin datos,0
2006,Quintana Roo,Robo en instituciones bancarias,Sin violencia,A bancos,1
2006,Quintana Roo,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2006,Quintana Roo,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2006,Quintana Roo,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2006,Quintana Roo,Robo en instituciones bancarias,Sin violencia,Otros,1
2006,Quintana Roo,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2006,Quintana Roo,Robo en carreteras,Con violencia,A camiones de carga,0
2006,Quintana Roo,Robo en carreteras,Con violencia,A autobuses,0
2006,Quintana Roo,Robo en carreteras,Con violencia,A vehiculos particulares,3
2006,Quintana Roo,Robo en carreteras,Con violencia,Otros,0
2006,Quintana Roo,Robo en carreteras,Con violencia,Sin datos,0
2006,Quintana Roo,Robo en carreteras,Sin violencia,A camiones de carga,2
2006,Quintana Roo,Robo en carreteras,Sin violencia,A autobuses,0
2006,Quintana Roo,Robo en carreteras,Sin violencia,A vehiculos particulares,2
2006,Quintana Roo,Robo en carreteras,Sin violencia,Otros,1
2006,Quintana Roo,Robo en carreteras,Sin violencia,Sin datos,0
2006,Quintana Roo,Homicidios,Culposos,Otros,147
2006,Quintana Roo,Homicidios,Culposos,Sin datos,10
2006,Quintana Roo,Lesiones,Dolosas,Con arma blanca,238
2006,Quintana Roo,Lesiones,Dolosas,Con arma de fuego,29
2006,Quintana Roo,Lesiones,Dolosas,Otros,2497
2006,Quintana Roo,Lesiones,Dolosas,Sin datos,75
2006,Quintana Roo,Lesiones,Culposas,Con arma blanca,0
2006,Quintana Roo,Lesiones,Culposas,Con arma de fuego,4
2006,San Luis Potosí,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,763
2006,San Luis Potosí,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,8074
2006,San Luis Potosí,Delitos patrimoniales,Extorsion,Extorsion,140
2006,San Luis Potosí,Delitos patrimoniales,Fraude,Fraude,2485
2006,San Luis Potosí,Delitos patrimoniales,Despojo,Con violencia,498
2006,San Luis Potosí,Delitos patrimoniales,Despojo,Sin violencia,73
2006,San Luis Potosí,Delitos patrimoniales,Despojo,Sin datos,0
2006,San Luis Potosí,Delitos sexuales (violacion),Violacion,Violacion,264
2006,San Luis Potosí,Homicidios,Dolosos,Con arma de fuego,32
2006,San Luis Potosí,Homicidios,Dolosos,Con arma blanca,21
2006,San Luis Potosí,Homicidios,Dolosos,Otros,78
2006,San Luis Potosí,Homicidios,Dolosos,Sin datos,0
2006,San Luis Potosí,Homicidios,Culposos,Con arma de fuego,0
2006,San Luis Potosí,Homicidios,Culposos,Con arma blanca,0
2006,San Luis Potosí,Lesiones,Culposas,Otros,2839
2006,San Luis Potosí,Lesiones,Culposas,Sin datos,0
2006,San Luis Potosí,Otros delitos,Amenazas,Amenazas,2935
2006,San Luis Potosí,Otros delitos,Estupro,Estupro,68
2006,San Luis Potosí,Otros delitos,Otros sexuales,Otros sexuales,288
2006,San Luis Potosí,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),9825
2006,San Luis Potosí,Priv. de la libertad (secuestro),Secuestro,Secuestro,1
2006,San Luis Potosí,Robo comun,Con violencia,A casa habitacion,139
2006,San Luis Potosí,Robo comun,Con violencia,A negocio,54
2006,San Luis Potosí,Robo comun,Con violencia,De vehiculos,4
2006,San Luis Potosí,Robo comun,Con violencia,A transportistas,0
2006,San Luis Potosí,Robo comun,Con violencia,A transeuntes,944
2006,San Luis Potosí,Robo comun,Con violencia,Otros,127
2006,San Luis Potosí,Robo comun,Con violencia,Sin datos,0
2006,San Luis Potosí,Robo comun,Sin violencia,A casa habitacion,2459
2006,San Luis Potosí,Robo comun,Sin violencia,A negocio,1200
2006,San Luis Potosí,Robo comun,Sin violencia,De vehiculos,1161
2006,San Luis Potosí,Robo comun,Sin violencia,A transportistas,0
2006,San Luis Potosí,Robo comun,Sin violencia,A transeuntes,287
2006,San Luis Potosí,Robo comun,Sin violencia,Otros,3702
2006,San Luis Potosí,Robo comun,Sin violencia,Sin datos,0
2006,San Luis Potosí,Robo de ganado (abigeato),Abigeato,Abigeato,264
2006,San Luis Potosí,Robo en instituciones bancarias,Con violencia,A bancos,0
2006,San Luis Potosí,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2006,San Luis Potosí,Robo en instituciones bancarias,Con violencia,A casa de cambio,1
2006,San Luis Potosí,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2006,San Luis Potosí,Robo en instituciones bancarias,Con violencia,Otros,0
2006,San Luis Potosí,Robo en instituciones bancarias,Con violencia,Sin datos,0
2006,San Luis Potosí,Robo en instituciones bancarias,Sin violencia,A bancos,0
2006,San Luis Potosí,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2006,San Luis Potosí,Robo en instituciones bancarias,Sin violencia,A casa de cambio,1
2006,San Luis Potosí,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,1
2006,San Luis Potosí,Robo en instituciones bancarias,Sin violencia,Otros,0
2006,San Luis Potosí,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2006,San Luis Potosí,Robo en carreteras,Con violencia,A camiones de carga,3
2006,San Luis Potosí,Robo en carreteras,Con violencia,A autobuses,4
2006,San Luis Potosí,Robo en carreteras,Con violencia,A vehiculos particulares,11
2006,San Luis Potosí,Robo en carreteras,Con violencia,Otros,69
2006,San Luis Potosí,Robo en carreteras,Con violencia,Sin datos,0
2006,San Luis Potosí,Robo en carreteras,Sin violencia,A camiones de carga,0
2006,San Luis Potosí,Robo en carreteras,Sin violencia,A autobuses,0
2006,San Luis Potosí,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2006,San Luis Potosí,Robo en carreteras,Sin violencia,Otros,0
2006,San Luis Potosí,Robo en carreteras,Sin violencia,Sin datos,0
2006,San Luis Potosí,Homicidios,Culposos,Otros,173
2006,San Luis Potosí,Homicidios,Culposos,Sin datos,0
2006,San Luis Potosí,Lesiones,Dolosas,Con arma blanca,268
2006,San Luis Potosí,Lesiones,Dolosas,Con arma de fuego,66
2006,San Luis Potosí,Lesiones,Dolosas,Otros,5088
2006,San Luis Potosí,Lesiones,Dolosas,Sin datos,0
2006,San Luis Potosí,Lesiones,Culposas,Con arma blanca,0
2006,San Luis Potosí,Lesiones,Culposas,Con arma de fuego,0
2006,Sinaloa,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,309
2006,Sinaloa,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,885
2006,Sinaloa,Delitos patrimoniales,Extorsion,Extorsion,51
2006,Sinaloa,Delitos patrimoniales,Fraude,Fraude,730
2006,Sinaloa,Delitos patrimoniales,Despojo,Con violencia,0
2006,Sinaloa,Delitos patrimoniales,Despojo,Sin violencia,0
2006,Sinaloa,Delitos patrimoniales,Despojo,Sin datos,415
2006,Sinaloa,Delitos sexuales (violacion),Violacion,Violacion,143
2006,Sinaloa,Homicidios,Dolosos,Con arma de fuego,485
2006,Sinaloa,Homicidios,Dolosos,Con arma blanca,48
2006,Sinaloa,Homicidios,Dolosos,Otros,51
2006,Sinaloa,Homicidios,Dolosos,Sin datos,18
2006,Sinaloa,Homicidios,Culposos,Con arma de fuego,9
2006,Sinaloa,Homicidios,Culposos,Con arma blanca,0
2006,Sinaloa,Lesiones,Culposas,Otros,1326
2006,Sinaloa,Lesiones,Culposas,Sin datos,386
2006,Sinaloa,Otros delitos,Amenazas,Amenazas,796
2006,Sinaloa,Otros delitos,Estupro,Estupro,88
2006,Sinaloa,Otros delitos,Otros sexuales,Otros sexuales,221
2006,Sinaloa,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),2515
2006,Sinaloa,Priv. de la libertad (secuestro),Secuestro,Secuestro,9
2006,Sinaloa,Robo comun,Con violencia,A casa habitacion,42
2006,Sinaloa,Robo comun,Con violencia,A negocio,252
2006,Sinaloa,Robo comun,Con violencia,De vehiculos,866
2006,Sinaloa,Robo comun,Con violencia,A transportistas,0
2006,Sinaloa,Robo comun,Con violencia,A transeuntes,0
2006,Sinaloa,Robo comun,Con violencia,Otros,9
2006,Sinaloa,Robo comun,Con violencia,Sin datos,833
2006,Sinaloa,Robo comun,Sin violencia,A casa habitacion,1427
2006,Sinaloa,Robo comun,Sin violencia,A negocio,500
2006,Sinaloa,Robo comun,Sin violencia,De vehiculos,3190
2006,Sinaloa,Robo comun,Sin violencia,A transportistas,0
2006,Sinaloa,Robo comun,Sin violencia,A transeuntes,0
2006,Sinaloa,Robo comun,Sin violencia,Otros,1010
2006,Sinaloa,Robo comun,Sin violencia,Sin datos,1243
2006,Sinaloa,Robo de ganado (abigeato),Abigeato,Abigeato,123
2006,Sinaloa,Robo en instituciones bancarias,Con violencia,A bancos,34
2006,Sinaloa,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2006,Sinaloa,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2006,Sinaloa,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2006,Sinaloa,Robo en instituciones bancarias,Con violencia,Otros,0
2006,Sinaloa,Robo en instituciones bancarias,Con violencia,Sin datos,0
2006,Sinaloa,Robo en instituciones bancarias,Sin violencia,A bancos,0
2006,Sinaloa,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2006,Sinaloa,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2006,Sinaloa,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2006,Sinaloa,Robo en instituciones bancarias,Sin violencia,Otros,0
2006,Sinaloa,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2006,Sinaloa,Robo en carreteras,Con violencia,A camiones de carga,0
2006,Sinaloa,Robo en carreteras,Con violencia,A autobuses,0
