Año,Entidad,Ley,Concepto,Tipo,Total
2019,Ciudad de México,Codigo penal federal,Contra la salud,Produccion,32.0
2019,Ciudad de México,Codigo penal federal,Contra la salud,Transporte,35.0
2019,Ciudad de México,Codigo penal federal,Contra la salud,Trafico,214.0
2019,Ciudad de México,Codigo penal federal,Contra la salud,Comercio,23.0
2019,Ciudad de México,Codigo penal federal,Contra la salud,Suministro,139.0
2019,Ciudad de México,Codigo penal federal,Contra la salud,Posesion,107.0
2019,Ciudad de México,Codigo penal federal,Contra la salud,Otros,92.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,1178.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,59.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Contra la integridad corporal,175.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,En materia de derechos de autor,67.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",1271.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Patrimoniales,1909.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,28.0
2019,Ciudad de México,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,1390.0
2019,Durango,Codigo penal federal,Contra la salud,Produccion,14.0
2019,Durango,Codigo penal federal,Contra la salud,Transporte,23.0
2019,Durango,Codigo penal federal,Contra la salud,Trafico,1.0
2019,Durango,Codigo penal federal,Contra la salud,Comercio,1.0
2019,Durango,Codigo penal federal,Contra la salud,Suministro,5.0
2019,Durango,Codigo penal federal,Contra la salud,Posesion,25.0
2019,Durango,Codigo penal federal,Contra la salud,Otros,79.0
2019,Durango,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,116.0
2019,Durango,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,32.0
2019,Durango,Codigo penal federal,Otros delitos,Contra la integridad corporal,47.0
2019,Durango,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Durango,Codigo penal federal,Otros delitos,En materia de derechos de autor,0.0
2019,Durango,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",53.0
2019,Durango,Codigo penal federal,Otros delitos,Patrimoniales,136.0
2019,Durango,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,3.0
2019,Durango,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,39.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Produccion,10.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Transporte,2.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Trafico,3.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Comercio,2.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Suministro,4.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Posesion,177.0
2019,Guanajuato,Codigo penal federal,Contra la salud,Otros,0.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,94.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,21.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Contra la integridad corporal,32.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Guanajuato,Codigo penal federal,Otros delitos,En materia de derechos de autor,42.0
2019,Guanajuato,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",131.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Patrimoniales,2304.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,6.0
2019,Guanajuato,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,93.0
2019,Guerrero,Codigo penal federal,Contra la salud,Produccion,15.0
2019,Guerrero,Codigo penal federal,Contra la salud,Transporte,17.0
2019,Guerrero,Codigo penal federal,Contra la salud,Trafico,0.0
2019,Guerrero,Codigo penal federal,Contra la salud,Comercio,14.0
2019,Guerrero,Codigo penal federal,Contra la salud,Suministro,1.0
2019,Guerrero,Codigo penal federal,Contra la salud,Posesion,44.0
2019,Guerrero,Codigo penal federal,Contra la salud,Otros,73.0
2019,Guerrero,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,105.0
2019,Guerrero,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,32.0
2019,Guerrero,Codigo penal federal,Otros delitos,Contra la integridad corporal,54.0
2019,Guerrero,Codigo penal federal,Otros delitos,Electorales,1.0
2019,Guerrero,Codigo penal federal,Otros delitos,En materia de derechos de autor,2.0
2019,Guerrero,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",39.0
2019,Guerrero,Codigo penal federal,Otros delitos,Patrimoniales,189.0
2019,Guerrero,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,7.0
2019,Guerrero,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,55.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Produccion,0.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Transporte,1.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Trafico,4.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Comercio,1.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Suministro,9.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Posesion,22.0
2019,Hidalgo,Codigo penal federal,Contra la salud,Otros,10.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,85.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,25.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Contra la integridad corporal,15.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Hidalgo,Codigo penal federal,Otros delitos,En materia de derechos de autor,8.0
2019,Hidalgo,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",85.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Patrimoniales,1081.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,4.0
2019,Hidalgo,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,70.0
2019,Jalisco,Codigo penal federal,Contra la salud,Produccion,198.0
2019,Jalisco,Codigo penal federal,Contra la salud,Transporte,14.0
2019,Jalisco,Codigo penal federal,Contra la salud,Trafico,36.0
2019,Jalisco,Codigo penal federal,Contra la salud,Comercio,3.0
2019,Jalisco,Codigo penal federal,Contra la salud,Suministro,1.0
2019,Jalisco,Codigo penal federal,Contra la salud,Posesion,175.0
2019,Jalisco,Codigo penal federal,Contra la salud,Otros,69.0
2019,Jalisco,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,239.0
2019,Jalisco,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,95.0
2019,Jalisco,Codigo penal federal,Otros delitos,Contra la integridad corporal,54.0
2019,Jalisco,Codigo penal federal,Otros delitos,Electorales,1.0
2019,Jalisco,Codigo penal federal,Otros delitos,En materia de derechos de autor,31.0
2019,Jalisco,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",193.0
2019,Jalisco,Codigo penal federal,Otros delitos,Patrimoniales,1580.0
2019,Jalisco,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,51.0
2019,Jalisco,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,225.0
2019,México,Codigo penal federal,Contra la salud,Produccion,76.0
2019,México,Codigo penal federal,Contra la salud,Transporte,18.0
2019,México,Codigo penal federal,Contra la salud,Trafico,68.0
2019,México,Codigo penal federal,Contra la salud,Comercio,17.0
2019,México,Codigo penal federal,Contra la salud,Suministro,5.0
2019,México,Codigo penal federal,Contra la salud,Posesion,146.0
2019,México,Codigo penal federal,Contra la salud,Otros,8.0
2019,México,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,268.0
2019,México,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,119.0
2019,México,Codigo penal federal,Otros delitos,Contra la integridad corporal,65.0
2019,México,Codigo penal federal,Otros delitos,Electorales,1.0
2019,México,Codigo penal federal,Otros delitos,En materia de derechos de autor,15.0
2019,México,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",209.0
2019,México,Codigo penal federal,Otros delitos,Patrimoniales,1765.0
2019,México,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,33.0
2019,México,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,309.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Produccion,44.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Transporte,21.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Trafico,18.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Comercio,38.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Suministro,6.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Posesion,170.0
2019,Michoacán de Ocampo,Codigo penal federal,Contra la salud,Otros,17.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,226.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,99.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Contra la integridad corporal,147.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Electorales,1.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,En materia de derechos de autor,7.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",113.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Patrimoniales,795.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,17.0
2019,Michoacán de Ocampo,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,97.0
2019,Morelos,Codigo penal federal,Contra la salud,Produccion,8.0
2019,Morelos,Codigo penal federal,Contra la salud,Transporte,3.0
2019,Morelos,Codigo penal federal,Contra la salud,Trafico,0.0
2019,Morelos,Codigo penal federal,Contra la salud,Comercio,0.0
2019,Morelos,Codigo penal federal,Contra la salud,Suministro,1.0
2019,Morelos,Codigo penal federal,Contra la salud,Posesion,10.0
2019,Morelos,Codigo penal federal,Contra la salud,Otros,4.0
2019,Morelos,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,85.0
2019,Morelos,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,16.0
2019,Morelos,Codigo penal federal,Otros delitos,Contra la integridad corporal,17.0
2019,Morelos,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Morelos,Codigo penal federal,Otros delitos,En materia de derechos de autor,12.0
2019,Morelos,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",81.0
2019,Morelos,Codigo penal federal,Otros delitos,Patrimoniales,161.0
2019,Morelos,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,67.0
2019,Morelos,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,48.0
2019,Nayarit,Codigo penal federal,Contra la salud,Produccion,14.0
2019,Nayarit,Codigo penal federal,Contra la salud,Transporte,11.0
2019,Nayarit,Codigo penal federal,Contra la salud,Trafico,7.0
2019,Nayarit,Codigo penal federal,Contra la salud,Comercio,21.0
2019,Nayarit,Codigo penal federal,Contra la salud,Suministro,3.0
2019,Nayarit,Codigo penal federal,Contra la salud,Posesion,21.0
2019,Nayarit,Codigo penal federal,Contra la salud,Otros,11.0
2019,Nayarit,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,61.0
2019,Nayarit,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,19.0
2019,Nayarit,Codigo penal federal,Otros delitos,Contra la integridad corporal,6.0
2019,Nayarit,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Nayarit,Codigo penal federal,Otros delitos,En materia de derechos de autor,14.0
2019,Nayarit,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",29.0
2019,Nayarit,Codigo penal federal,Otros delitos,Patrimoniales,78.0
2019,Nayarit,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,17.0
2019,Nayarit,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,44.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Produccion,15.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Transporte,80.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Trafico,41.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Comercio,12.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Suministro,0.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Posesion,146.0
2019,Nuevo León,Codigo penal federal,Contra la salud,Otros,0.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,145.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,34.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Contra la integridad corporal,9.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Nuevo León,Codigo penal federal,Otros delitos,En materia de derechos de autor,3.0
2019,Nuevo León,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",82.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Patrimoniales,408.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,16.0
2019,Nuevo León,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,61.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Produccion,14.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Transporte,16.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Trafico,13.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Comercio,4.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Suministro,0.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Posesion,23.0
2019,Oaxaca,Codigo penal federal,Contra la salud,Otros,0.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,142.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,84.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Contra la integridad corporal,51.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Electorales,0.0
2019,Oaxaca,Codigo penal federal,Otros delitos,En materia de derechos de autor,5.0
2019,Oaxaca,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",97.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Patrimoniales,408.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,20.0
2019,Oaxaca,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,132.0
2019,Puebla,Codigo penal federal,Contra la salud,Produccion,22.0
2019,Puebla,Codigo penal federal,Contra la salud,Transporte,8.0
2019,Puebla,Codigo penal federal,Contra la salud,Trafico,5.0
2019,Puebla,Codigo penal federal,Contra la salud,Comercio,4.0
2019,Puebla,Codigo penal federal,Contra la salud,Suministro,1.0
2019,Puebla,Codigo penal federal,Contra la salud,Posesion,42.0
2019,Puebla,Codigo penal federal,Contra la salud,Otros,4.0
2019,Puebla,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,140.0
2019,Puebla,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,27.0
2019,Puebla,Codigo penal federal,Otros delitos,Contra la integridad corporal,66.0
2019,Puebla,Codigo penal federal,Otros delitos,Electorales,2.0
2019,Puebla,Codigo penal federal,Otros delitos,En materia de derechos de autor,11.0
2019,Puebla,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",91.0
2019,Puebla,Codigo penal federal,Otros delitos,Patrimoniales,740.0
2019,Puebla,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,19.0
2019,Puebla,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,101.0
2019,Querétaro,Codigo penal federal,Contra la salud,Produccion,52.0
2019,Querétaro,Codigo penal federal,Contra la salud,Transporte,91.0
2019,Querétaro,Codigo penal federal,Contra la salud,Trafico,71.0
2019,Querétaro,Codigo penal federal,Contra la salud,Comercio,12.0
2019,Querétaro,Codigo penal federal,Contra la salud,Suministro,0.0
2019,Querétaro,Codigo penal federal,Contra la salud,Posesion,126.0
2019,Querétaro,Codigo penal federal,Contra la salud,Otros,3.0
2019,Querétaro,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,44.0
2019,Querétaro,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,18.0
2019,Querétaro,Codigo penal federal,Otros delitos,Contra la integridad corporal,9.0
2019,Querétaro,Codigo penal federal,Otros delitos,Electorales,1.0
2019,Querétaro,Codigo penal federal,Otros delitos,En materia de derechos de autor,8.0
2019,Querétaro,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",92.0
2019,Querétaro,Codigo penal federal,Otros delitos,Patrimoniales,1093.0
2019,Querétaro,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,15.0
2019,Querétaro,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,63.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Produccion,41.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Transporte,12.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Trafico,16.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Comercio,9.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Suministro,0.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Posesion,48.0
2019,Quintana Roo,Codigo penal federal,Contra la salud,Otros,14.0
2019,Quintana Roo,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,101.0
2019,Quintana Roo,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,92.0
